unit_id,project_id,floor,size_sqm,room_type,view,furnished,agent_id
U000572,0,6,34.8,1BR,standard,True,AG02
U000573,0,4,25.6,studio,standard,True,AG06
U000574,0,3,31.8,1BR,pool,True,AG06
U000575,0,6,43.0,1BR Plus,city,True,AG04
U000576,0,4,34.9,1BR,standard,False,AG06
U000577,0,6,26.8,studio,pool,True,AG06
U000578,0,3,21.2,studio,standard,True,AG04
U000579,0,3,23.4,studio,standard,True,AG06
U000580,0,2,23.5,studio,city,False,AG01
U000581,0,6,23.7,studio,standard,True,AG02
U000582,0,2,26.5,studio,standard,True,AG02
U000583,0,6,26.6,studio,standard,False,AG03
U000584,0,7,24.5,studio,standard,False,AG04
U000585,0,1,47.0,1BR Plus,pool,False,AG05
U000586,0,2,25.6,studio,pool,True,AG02
U000587,0,8,29.8,1BR,city,True,AG05
U000588,0,4,21.3,studio,pool,False,AG03
U010000,1,3,34.7,1BR,city,True,AG03
U010001,1,4,33.4,1BR,standard,True,AG04
U010002,1,7,22.4,studio,standard,True,AG05
U010003,1,4,46.9,1BR Plus,standard,True,AG02
U010004,1,3,21.9,studio,standard,False,AG04
U010005,1,1,22.2,studio,standard,True,AG04
U010006,1,7,22.1,studio,standard,True,AG01
U010007,1,5,32.9,1BR,standard,True,AG04
U010008,1,2,22.9,studio,standard,True,AG03
U010009,1,6,30.2,1BR,standard,True,AG01
U010010,1,1,22.4,studio,standard,True,AG02
U010011,1,3,26.3,studio,standard,True,AG01
U010012,1,5,24.9,studio,pool,True,AG02
U010013,1,8,21.9,studio,pool,True,AG01
U010014,1,6,33.6,1BR,standard,False,AG05
U010015,1,3,24.5,studio,standard,False,AG06
U010016,1,1,25.2,studio,standard,False,AG03
U010017,1,2,32.8,1BR,standard,False,AG06
U010018,1,6,22.0,studio,pool,True,AG06
U010019,1,5,25.3,studio,city,False,AG01
U010020,1,4,22.0,studio,city,True,AG06
U010021,1,5,21.3,studio,city,True,AG04
U010022,1,1,24.5,studio,city,True,AG05
U010023,1,4,21.6,studio,standard,True,AG01
U010024,1,7,31.8,1BR,city,True,AG01
U010025,1,8,25.1,studio,standard,True,AG01
U010026,1,7,29.1,1BR,standard,False,AG02
U010027,1,1,32.2,1BR,standard,True,AG02
U010028,1,5,28.4,1BR,standard,False,AG04
U010029,1,8,31.0,1BR,standard,False,AG02
U010030,1,6,24.1,studio,city,True,AG06
U010031,1,8,26.4,studio,standard,True,AG06
U010032,1,6,26.4,studio,standard,False,AG02
U010033,1,5,45.8,1BR Plus,standard,True,AG05
U010034,1,7,27.7,1BR,standard,True,AG01
U010035,1,6,32.9,1BR,standard,True,AG03
U010036,1,2,31.9,1BR,city,True,AG05
U010037,1,4,24.3,studio,standard,True,AG02
U010038,1,2,25.1,studio,standard,True,AG04
U010039,1,7,27.0,studio,standard,True,AG02
U010040,1,5,34.7,1BR,standard,True,AG01
U010041,1,7,23.4,studio,pool,False,AG01
U010042,1,2,30.6,1BR,standard,True,AG05
U010043,1,4,21.3,studio,standard,True,AG04
U010044,1,5,21.0,studio,city,True,AG06
U010045,1,4,21.9,studio,city,True,AG02
U010046,1,5,41.3,1BR Plus,standard,False,AG02
U010047,1,8,27.4,1BR,standard,True,AG01
U010048,1,4,22.4,studio,standard,False,AG05
U010049,1,3,22.1,studio,city,True,AG04
U010050,1,8,44.5,1BR Plus,standard,False,AG06
U010051,1,2,22.4,studio,standard,True,AG06
U010052,1,1,32.0,1BR,standard,True,AG01
U010053,1,7,34.9,1BR,standard,False,AG04
U010054,1,4,22.7,studio,city,True,AG02
U010055,1,5,24.3,studio,standard,True,AG06
U010056,1,7,25.7,studio,city,False,AG04
U010057,1,4,26.9,studio,pool,False,AG03
U010058,1,5,31.1,1BR,standard,False,AG02
U010059,1,7,32.3,1BR,standard,True,AG04
U010060,1,7,24.9,studio,city,True,AG06
U010061,1,1,24.8,studio,standard,False,AG01
U010062,1,4,31.4,1BR,standard,True,AG01
U010063,1,8,30.6,1BR,standard,False,AG02
U010064,1,5,25.1,studio,standard,True,AG01
U010065,1,5,28.8,1BR,standard,True,AG03
U010066,1,7,31.6,1BR,city,True,AG06
U010067,1,3,35.3,1BR,city,False,AG02
U010068,1,4,25.6,studio,pool,True,AG06
U010069,1,4,38.4,1BR Plus,standard,True,AG02
U010070,1,6,21.7,studio,standard,False,AG05
U010071,1,3,23.3,studio,city,True,AG06
U010072,1,3,26.0,studio,city,True,AG02
U010073,1,6,22.9,studio,standard,True,AG03
U010074,1,1,23.2,studio,standard,False,AG02
U010075,1,7,26.5,studio,standard,True,AG04
U010076,1,1,27.9,1BR,standard,True,AG03
U010077,1,5,24.8,studio,pool,False,AG05
U010078,1,6,25.2,studio,standard,False,AG02
U010079,1,2,26.3,studio,pool,True,AG01
U010080,1,5,26.4,studio,standard,True,AG01
U010081,1,2,30.7,1BR,standard,True,AG03
U010082,1,8,22.2,studio,standard,True,AG02
U010083,1,2,34.8,1BR,city,False,AG05
U010084,1,7,24.5,studio,standard,True,AG02
U010085,1,2,22.7,studio,standard,True,AG02
U010086,1,1,30.2,1BR,standard,True,AG01
U010087,1,1,41.6,1BR Plus,city,True,AG04
U010088,1,2,26.6,studio,city,True,AG02
U010089,1,4,27.0,studio,standard,True,AG02
U010090,1,8,45.5,1BR Plus,standard,False,AG03
U010091,1,8,20.7,studio,standard,True,AG05
U010092,1,6,22.6,studio,city,True,AG04
U010093,1,2,31.0,1BR,city,False,AG02
U010094,1,1,26.4,studio,city,True,AG04
U010095,1,2,21.3,studio,pool,True,AG02
U010096,1,7,23.4,studio,city,False,AG05
U010097,1,4,22.8,studio,standard,True,AG04
U010098,1,7,24.9,studio,standard,True,AG02
U010099,1,2,41.2,1BR Plus,city,False,AG03
U010100,1,3,24.0,studio,standard,True,AG04
U010101,1,7,40.5,1BR Plus,city,False,AG02
U010102,1,7,24.4,studio,standard,True,AG03
U010103,1,3,25.1,studio,pool,True,AG01
U010104,1,3,27.2,1BR,standard,True,AG03
U010105,1,4,36.2,1BR Plus,standard,False,AG03
U010106,1,1,25.9,studio,standard,True,AG02
U010107,1,8,21.8,studio,city,False,AG05
U010108,1,1,21.8,studio,city,False,AG03
U010109,1,2,25.0,studio,standard,True,AG03
U010110,1,1,34.0,1BR,standard,False,AG01
U010111,1,3,24.6,studio,city,True,AG01
U010112,1,5,35.0,1BR,standard,True,AG05
U010113,1,2,32.0,1BR,standard,False,AG06
U010114,1,2,21.4,studio,standard,True,AG01
U010115,1,4,25.7,studio,standard,True,AG05
U010116,1,7,22.7,studio,city,True,AG02
U010117,1,4,27.2,1BR,city,True,AG01
U010118,1,5,33.4,1BR,standard,True,AG05
U010119,1,3,22.4,studio,standard,True,AG01
U010120,1,1,23.7,studio,standard,True,AG02
U010121,1,3,28.5,1BR,pool,False,AG05
U010122,1,2,37.2,1BR Plus,standard,True,AG06
U010123,1,2,23.2,studio,standard,True,AG06
U010124,1,4,24.7,studio,city,True,AG02
U010125,1,8,24.2,studio,standard,False,AG01
U010126,1,6,22.5,studio,standard,True,AG06
U010127,1,4,24.8,studio,standard,True,AG02
U010128,1,7,45.5,1BR Plus,city,False,AG04
U010129,1,2,23.2,studio,standard,True,AG03
U010130,1,5,24.9,studio,standard,True,AG03
U010131,1,4,24.3,studio,standard,True,AG01
U010132,1,5,23.1,studio,standard,True,AG04
U010133,1,3,29.9,1BR,standard,True,AG01
U010134,1,3,21.1,studio,pool,True,AG03
U010135,1,8,38.9,1BR Plus,standard,False,AG06
U010136,1,7,28.3,1BR,standard,True,AG01
U010137,1,3,33.4,1BR,standard,True,AG05
U010138,1,3,27.9,1BR,pool,True,AG05
U010139,1,3,29.8,1BR,city,True,AG05
U010140,1,5,20.9,studio,pool,True,AG04
U010141,1,6,28.0,1BR,standard,True,AG04
U010142,1,4,24.0,studio,city,True,AG05
U010143,1,8,30.1,1BR,standard,True,AG01
U010144,1,7,33.8,1BR,standard,True,AG02
U010145,1,6,24.4,studio,standard,False,AG06
U010146,1,5,22.0,studio,city,True,AG03
U010147,1,6,25.0,studio,city,True,AG04
U010148,1,1,23.0,studio,standard,True,AG02
U010149,1,1,20.9,studio,standard,False,AG04
U010150,1,3,27.4,1BR,standard,True,AG03
U010151,1,5,23.3,studio,standard,True,AG04
U010152,1,7,21.0,studio,standard,True,AG01
U010153,1,5,36.9,1BR Plus,city,True,AG04
U010154,1,5,43.9,1BR Plus,standard,True,AG03
U010155,1,1,21.8,studio,standard,True,AG03
U010156,1,2,26.5,studio,standard,True,AG02
U010157,1,4,31.8,1BR,standard,False,AG05
U010158,1,4,38.4,1BR Plus,standard,True,AG04
U010159,1,4,26.0,studio,standard,True,AG01
U010160,1,4,37.8,1BR Plus,standard,True,AG02
U010161,1,7,41.2,1BR Plus,standard,True,AG06
U010162,1,4,26.2,studio,standard,False,AG05
U010163,1,8,29.8,1BR,city,True,AG02
U010164,1,7,31.9,1BR,standard,False,AG04
U010165,1,1,26.1,studio,standard,True,AG05
U010166,1,2,32.3,1BR,pool,False,AG03
U010167,1,3,26.3,studio,standard,False,AG02
U010168,1,6,27.7,1BR,standard,True,AG05
U010169,1,8,25.7,studio,standard,True,AG02
U010170,1,1,31.9,1BR,standard,True,AG03
U010171,1,2,26.4,studio,pool,True,AG06
U010172,1,8,23.1,studio,standard,True,AG05
U010173,1,5,21.2,studio,standard,True,AG02
U010174,1,2,26.6,studio,city,True,AG01
U010175,1,5,29.8,1BR,standard,True,AG04
U010176,1,3,28.7,1BR,pool,True,AG06
U010177,1,6,24.5,studio,city,True,AG04
U010178,1,7,23.0,studio,standard,True,AG04
U010179,1,2,25.5,studio,pool,True,AG05
U010180,1,8,21.4,studio,standard,False,AG04
U010181,1,8,23.9,studio,pool,True,AG06
U010182,1,8,37.5,1BR Plus,pool,True,AG06
U010183,1,6,20.7,studio,standard,True,AG04
U010184,1,8,20.8,studio,standard,True,AG01
U010185,1,5,27.4,1BR,standard,True,AG06
U010186,1,1,21.1,studio,pool,True,AG02
U010187,1,5,33.6,1BR,standard,True,AG05
U010188,1,6,22.0,studio,pool,True,AG03
U010189,1,6,29.8,1BR,standard,True,AG06
U010190,1,7,26.4,studio,standard,True,AG02
U010191,1,4,22.1,studio,standard,True,AG01
U010192,1,4,26.0,studio,pool,True,AG03
U010193,1,2,24.0,studio,standard,False,AG06
U010194,1,4,42.7,1BR Plus,standard,True,AG04
U010195,1,6,26.7,studio,standard,True,AG06
U010196,1,5,21.6,studio,standard,True,AG02
U010197,1,8,26.9,studio,city,True,AG02
U010198,1,5,35.3,1BR,standard,True,AG02
U010199,1,5,33.0,1BR,standard,True,AG06
U010200,1,7,24.8,studio,standard,True,AG01
U010201,1,3,38.9,1BR Plus,city,True,AG01
U010202,1,7,34.9,1BR,pool,True,AG02
U010203,1,1,24.2,studio,standard,True,AG03
U010204,1,1,22.0,studio,standard,False,AG03
U010205,1,3,25.1,studio,standard,True,AG03
U010206,1,5,27.6,1BR,pool,False,AG05
U010207,1,2,29.7,1BR,standard,True,AG02
U010208,1,6,23.8,studio,city,True,AG05
U010209,1,1,32.9,1BR,standard,True,AG03
U010210,1,8,23.1,studio,standard,False,AG06
U010211,1,1,26.6,studio,standard,False,AG04
U010212,1,7,23.0,studio,standard,False,AG04
U010213,1,4,23.9,studio,standard,True,AG05
U010214,1,5,21.6,studio,standard,True,AG06
U010215,1,4,24.8,studio,city,True,AG05
U010216,1,5,21.1,studio,standard,True,AG02
U010217,1,2,24.8,studio,standard,True,AG04
U010218,1,3,22.0,studio,city,False,AG05
U010219,1,5,38.6,1BR Plus,standard,True,AG01
U010220,1,1,46.4,1BR Plus,pool,True,AG04
U010221,1,5,33.6,1BR,standard,True,AG04
U010222,1,6,21.9,studio,standard,True,AG05
U010223,1,4,26.5,studio,pool,True,AG01
U010224,1,2,25.1,studio,city,True,AG04
U010225,1,1,30.2,1BR,standard,True,AG05
U010226,1,7,26.9,studio,standard,True,AG04
U010227,1,6,27.6,1BR,standard,True,AG01
U010228,1,2,21.4,studio,standard,True,AG05
U010229,1,3,32.3,1BR,standard,True,AG04
U010230,1,7,22.4,studio,pool,True,AG03
U010231,1,5,23.7,studio,pool,True,AG04
U010232,1,5,24.2,studio,standard,True,AG05
U010233,1,7,36.5,1BR Plus,standard,True,AG03
U010234,1,3,33.2,1BR,city,True,AG05
U010235,1,2,23.9,studio,city,True,AG02
U010236,1,1,23.7,studio,standard,True,AG01
U010237,1,4,34.4,1BR,standard,True,AG02
U010238,1,8,30.4,1BR,standard,True,AG02
U010239,1,8,27.4,1BR,standard,True,AG06
U010240,1,6,26.9,studio,standard,True,AG03
U010241,1,1,24.7,studio,standard,True,AG02
U010242,1,3,34.9,1BR,standard,True,AG03
U010243,1,8,22.7,studio,standard,True,AG03
U010244,1,4,24.7,studio,city,True,AG05
U010245,1,8,29.1,1BR,city,True,AG01
U010246,1,7,40.6,1BR Plus,standard,False,AG03
U010247,1,5,21.9,studio,standard,True,AG05
U010248,1,7,29.2,1BR,standard,True,AG01
U010249,1,2,28.9,1BR,city,True,AG02
U010250,1,3,20.9,studio,pool,True,AG04
U010251,1,3,21.4,studio,city,True,AG01
U010252,1,2,25.1,studio,standard,True,AG05
U010253,1,3,42.2,1BR Plus,standard,True,AG01
U010254,1,6,21.7,studio,standard,True,AG04
U010255,1,5,35.0,1BR,city,True,AG05
U010256,1,6,26.3,studio,standard,False,AG02
U010257,1,8,21.4,studio,standard,True,AG04
U010258,1,8,21.6,studio,standard,True,AG04
U010259,1,6,23.4,studio,standard,True,AG06
U010260,1,5,25.5,studio,standard,True,AG01
U010261,1,3,29.2,1BR,standard,True,AG05
U010262,1,1,35.3,1BR,pool,True,AG03
U010263,1,8,33.1,1BR,city,False,AG04
U010264,1,6,25.5,studio,standard,True,AG04
U010265,1,1,23.1,studio,city,True,AG05
U010266,1,4,25.7,studio,standard,True,AG02
U010267,1,7,23.2,studio,standard,True,AG03
U010268,1,5,43.2,1BR Plus,standard,True,AG03
U010269,1,4,28.6,1BR,standard,False,AG02
U010270,1,8,24.3,studio,standard,True,AG06
U010271,1,4,21.4,studio,standard,True,AG03
U010272,1,1,26.9,studio,standard,True,AG03
U010273,1,3,26.4,studio,standard,True,AG04
U010274,1,5,23.5,studio,standard,True,AG05
U010275,1,8,25.7,studio,standard,True,AG02
U010276,1,5,31.6,1BR,standard,True,AG02
U010277,1,5,34.8,1BR,standard,True,AG04
U010278,1,8,23.3,studio,standard,True,AG05
U010279,1,7,27.3,1BR,standard,True,AG06
U010280,1,2,34.2,1BR,standard,False,AG01
U010281,1,8,21.0,studio,standard,True,AG06
U010282,1,7,22.0,studio,city,True,AG04
U010283,1,8,23.4,studio,standard,True,AG06
U010284,1,7,24.5,studio,standard,False,AG01
U010285,1,4,22.4,studio,standard,True,AG01
U010286,1,7,37.6,1BR Plus,city,True,AG06
U010287,1,7,26.6,studio,pool,True,AG06
U010288,1,6,22.6,studio,pool,True,AG04
U010289,1,8,21.9,studio,city,True,AG02
U010290,1,7,31.1,1BR,city,True,AG06
U010291,1,6,27.3,1BR,city,True,AG02
U010292,1,6,47.0,1BR Plus,pool,True,AG03
U010293,1,7,26.6,studio,pool,True,AG02
U010294,1,3,25.2,studio,standard,True,AG02
U010295,1,1,24.2,studio,standard,True,AG06
U010296,1,6,46.5,1BR Plus,standard,True,AG01
U010297,1,6,21.6,studio,city,True,AG04
U010298,1,8,24.4,studio,standard,True,AG01
U010299,1,2,31.4,1BR,standard,True,AG06
U010300,1,8,24.5,studio,standard,True,AG06
U010301,1,2,34.1,1BR,city,False,AG03
U010302,1,1,24.0,studio,standard,True,AG05
U010303,1,1,25.5,studio,pool,True,AG04
U010304,1,8,43.9,1BR Plus,city,True,AG06
U010305,1,6,27.1,1BR,standard,True,AG03
U010306,1,8,25.7,studio,standard,True,AG05
U010307,1,3,25.0,studio,standard,True,AG04
U010308,1,5,28.7,1BR,standard,True,AG04
U010309,1,1,29.0,1BR,standard,True,AG04
U010310,1,4,24.9,studio,standard,True,AG01
U010311,1,4,22.4,studio,standard,True,AG06
U010312,1,3,35.1,1BR,city,False,AG01
U010313,1,8,22.7,studio,pool,True,AG02
U010314,1,5,32.7,1BR,standard,True,AG04
U010315,1,3,25.0,studio,standard,True,AG02
U010316,1,6,29.9,1BR,standard,False,AG01
U010317,1,3,25.6,studio,standard,True,AG02
U010318,1,2,24.9,studio,standard,False,AG03
U010319,1,8,23.8,studio,standard,True,AG04
U010320,1,6,21.3,studio,standard,False,AG04
U010321,1,5,23.2,studio,city,True,AG05
U010322,1,7,22.3,studio,standard,True,AG02
U010323,1,6,26.5,studio,pool,True,AG02
U010324,1,6,23.2,studio,city,False,AG06
U010325,1,6,27.0,studio,standard,True,AG03
U010326,1,3,22.6,studio,standard,True,AG05
U010327,1,2,40.1,1BR Plus,standard,True,AG06
U010328,1,8,23.5,studio,city,True,AG05
U010329,1,8,23.3,studio,standard,True,AG03
U010330,1,3,22.6,studio,standard,True,AG06
U010331,1,2,26.5,studio,standard,True,AG05
U010332,1,7,28.7,1BR,city,True,AG01
U010333,1,6,25.0,studio,standard,True,AG04
U010334,1,4,24.5,studio,standard,False,AG05
U010335,1,8,28.9,1BR,standard,True,AG02
U010336,1,3,24.8,studio,standard,True,AG01
U010337,1,7,26.2,studio,standard,True,AG06
U010338,1,3,22.8,studio,standard,True,AG02
U010339,1,1,29.6,1BR,city,True,AG02
U010340,1,7,25.0,studio,standard,True,AG02
U010341,1,2,24.9,studio,standard,True,AG03
U010342,1,6,25.1,studio,standard,True,AG03
U010343,1,2,25.1,studio,pool,True,AG04
U010344,1,5,24.9,studio,standard,True,AG03
U010345,1,6,24.6,studio,city,True,AG01
U010346,1,7,24.2,studio,city,False,AG06
U010347,1,5,21.5,studio,city,True,AG06
U010348,1,1,27.6,1BR,standard,True,AG04
U010349,1,2,39.7,1BR Plus,city,True,AG01
U010350,1,2,35.7,1BR Plus,city,False,AG03
U010351,1,4,29.6,1BR,standard,True,AG04
U010352,1,3,25.2,studio,standard,True,AG06
U010353,1,7,25.0,studio,standard,True,AG02
U010354,1,7,24.7,studio,standard,True,AG03
U010355,1,7,27.0,studio,standard,True,AG05
U010356,1,6,29.5,1BR,city,False,AG04
U010357,1,1,24.8,studio,standard,True,AG05
U010358,1,7,29.3,1BR,standard,True,AG03
U010359,1,1,24.3,studio,standard,False,AG06
U010360,1,6,35.1,1BR,city,True,AG03
U010361,1,1,24.4,studio,pool,True,AG03
U010362,1,7,23.0,studio,pool,True,AG03
U010363,1,3,24.9,studio,pool,True,AG06
U010364,1,2,21.2,studio,standard,True,AG04
U010365,1,7,44.1,1BR Plus,standard,True,AG01
U010366,1,1,23.9,studio,standard,True,AG04
U010367,1,1,20.9,studio,city,True,AG05
U010368,1,7,27.9,1BR,standard,True,AG06
U010369,1,6,21.4,studio,standard,True,AG06
U010370,1,1,26.3,studio,city,False,AG03
U010371,1,7,25.3,studio,pool,True,AG05
U010372,1,6,26.5,studio,city,True,AG04
U010373,1,6,44.8,1BR Plus,standard,True,AG03
U010374,1,3,26.9,studio,standard,True,AG05
U010375,1,2,28.9,1BR,city,True,AG06
U010376,1,3,24.3,studio,standard,False,AG06
U010377,1,1,22.5,studio,standard,True,AG04
U010378,1,7,21.6,studio,city,True,AG05
U010379,1,3,26.9,studio,standard,True,AG04
U010380,1,8,31.2,1BR,pool,True,AG04
U010381,1,8,34.8,1BR,standard,True,AG03
U010382,1,7,21.4,studio,pool,True,AG05
U010383,1,7,20.7,studio,standard,True,AG01
U010384,1,3,25.8,studio,standard,True,AG05
U010385,1,2,31.0,1BR,city,True,AG04
U010386,1,3,22.3,studio,standard,True,AG02
U010387,1,3,25.6,studio,pool,True,AG01
U010388,1,4,23.5,studio,pool,True,AG05
U010389,1,3,28.8,1BR,standard,True,AG05
U010390,1,4,21.6,studio,standard,True,AG02
U010391,1,2,27.4,1BR,city,True,AG05
U010392,1,2,33.3,1BR,city,False,AG04
U010393,1,2,26.8,studio,standard,True,AG05
U010394,1,2,27.1,1BR,standard,True,AG04
U010395,1,6,24.7,studio,standard,True,AG01
U010396,1,2,25.9,studio,standard,True,AG06
U010397,1,5,34.6,1BR,standard,True,AG05
U010398,1,7,29.9,1BR,standard,True,AG02
U010399,1,7,25.9,studio,standard,False,AG01
U010400,1,8,23.8,studio,city,True,AG05
U010401,1,8,24.9,studio,pool,True,AG05
U010402,1,4,24.4,studio,city,False,AG06
U010403,1,4,22.0,studio,standard,True,AG03
U010404,1,2,22.8,studio,standard,True,AG01
U010405,1,2,36.6,1BR Plus,city,False,AG04
U010406,1,8,28.2,1BR,standard,True,AG03
U010407,1,2,25.8,studio,city,True,AG01
U010408,1,2,24.9,studio,standard,True,AG01
U010409,1,8,24.0,studio,standard,True,AG06
U010410,1,5,28.3,1BR,standard,True,AG01
U010411,1,5,22.3,studio,city,True,AG02
U010412,1,7,44.6,1BR Plus,standard,True,AG05
U010413,1,1,21.6,studio,standard,True,AG05
U010414,1,6,24.6,studio,standard,True,AG06
U010415,1,4,25.2,studio,standard,False,AG05
U010416,1,4,28.5,1BR,standard,True,AG04
U010417,1,8,36.4,1BR Plus,standard,False,AG06
U010418,1,8,29.6,1BR,standard,False,AG06
U010419,1,7,20.7,studio,standard,True,AG04
U010420,1,3,22.8,studio,pool,False,AG06
U010421,1,1,21.9,studio,standard,True,AG02
U010422,1,3,25.4,studio,standard,True,AG04
U010423,1,6,25.4,studio,standard,True,AG04
U010424,1,2,30.9,1BR,pool,True,AG01
U010425,1,8,25.6,studio,city,True,AG04
U010426,1,3,26.3,studio,city,False,AG01
U010427,1,7,30.5,1BR,standard,True,AG04
U010428,1,4,43.4,1BR Plus,city,False,AG01
U010429,1,7,26.0,studio,standard,True,AG06
U010430,1,7,23.5,studio,standard,True,AG02
U010431,1,6,23.3,studio,standard,True,AG05
U010432,1,2,23.4,studio,city,True,AG02
U010433,1,8,21.5,studio,city,True,AG01
U010434,1,3,25.1,studio,standard,True,AG04
U010435,1,2,23.7,studio,standard,False,AG02
U010436,1,8,27.2,1BR,standard,True,AG04
U010437,1,2,21.1,studio,city,True,AG01
U010438,1,8,40.4,1BR Plus,standard,True,AG05
U010439,1,8,31.4,1BR,standard,True,AG04
U010440,1,7,33.8,1BR,standard,True,AG06
U010441,1,6,29.9,1BR,standard,True,AG01
U010442,1,3,20.8,studio,standard,True,AG03
U010443,1,3,21.7,studio,standard,True,AG02
U010444,1,1,28.1,1BR,standard,True,AG03
U010445,1,1,21.7,studio,city,True,AG02
U010446,1,2,23.3,studio,standard,True,AG03
U010447,1,4,25.2,studio,city,True,AG06
U010448,1,2,26.7,studio,standard,True,AG06
U010449,1,1,35.1,1BR,standard,True,AG05
U010450,1,3,36.6,1BR Plus,pool,True,AG02
U010451,1,5,21.2,studio,pool,True,AG05
U010452,1,2,31.6,1BR,city,True,AG05
U010453,1,6,21.0,studio,standard,False,AG03
U010454,1,4,26.9,studio,city,False,AG04
U010455,1,8,21.9,studio,standard,True,AG02
U010456,1,4,26.0,studio,standard,True,AG02
U010457,1,7,39.7,1BR Plus,standard,True,AG04
U010458,1,7,25.5,studio,standard,True,AG06
U010459,1,2,34.6,1BR,pool,True,AG02
U010460,1,4,21.1,studio,pool,True,AG02
U010461,1,5,28.5,1BR,city,True,AG03
U010462,1,5,27.8,1BR,standard,True,AG02
U010463,1,1,25.7,studio,standard,True,AG02
U010464,1,3,27.6,1BR,standard,True,AG02
U010465,1,7,23.5,studio,city,True,AG06
U010466,1,3,29.7,1BR,standard,True,AG03
U010467,1,8,23.2,studio,city,True,AG02
U010468,1,8,26.6,studio,pool,True,AG02
U010469,1,3,25.6,studio,standard,False,AG03
U010470,1,2,25.4,studio,standard,True,AG01
U010471,1,7,28.2,1BR,standard,True,AG05
U010472,1,7,26.3,studio,city,True,AG06
U010473,1,1,20.7,studio,city,True,AG01
U010474,1,2,24.3,studio,standard,True,AG05
U010475,1,6,28.3,1BR,standard,True,AG06
U010476,1,4,29.9,1BR,standard,True,AG04
U010477,1,5,29.5,1BR,city,True,AG05
U010478,1,5,37.1,1BR Plus,standard,False,AG04
U010479,1,3,30.8,1BR,standard,True,AG06
U010480,1,3,26.3,studio,pool,True,AG03
U010481,1,5,23.7,studio,pool,False,AG02
U010482,1,3,33.8,1BR,pool,True,AG03
U010483,1,8,26.8,studio,city,False,AG03
U010484,1,2,23.2,studio,standard,True,AG04
U010485,1,7,22.4,studio,standard,False,AG04
U010486,1,7,24.2,studio,standard,False,AG02
U010487,1,3,21.7,studio,city,True,AG01
U010488,1,3,20.6,studio,standard,False,AG03
U010489,1,7,24.9,studio,city,False,AG06
U010490,1,1,21.5,studio,standard,False,AG02
U010491,1,8,29.7,1BR,standard,False,AG05
U010492,1,4,21.1,studio,pool,True,AG01
U010493,1,6,29.8,1BR,standard,True,AG05
U010494,1,3,26.6,studio,city,True,AG01
U010495,1,7,20.9,studio,standard,True,AG04
U010496,1,5,25.0,studio,city,True,AG05
U010497,1,4,23.0,studio,standard,True,AG06
U010498,1,3,23.9,studio,standard,True,AG01
U010499,1,8,26.0,studio,city,False,AG05
U010500,1,7,43.9,1BR Plus,standard,True,AG04
U010501,1,6,20.7,studio,standard,False,AG04
U010502,1,4,32.3,1BR,standard,True,AG05
U010503,1,3,22.7,studio,city,True,AG01
U010504,1,8,29.9,1BR,city,True,AG06
