week,date,project_id,season,n_searchers,n_listings_open,n_units_leased,occupancy,median_asking_rent
143,2025-09-30,10,shoulder,57,110,490,0.8166666666666667,7920.0
143,2025-09-30,11,shoulder,18,31,214,0.8734693877551021,9660.0
143,2025-09-30,12,shoulder,58,2,972,0.997946611909651,11460.0
143,2025-09-30,13,shoulder,21,32,205,0.8649789029535865,9705.0
143,2025-09-30,14,shoulder,49,33,555,0.9438775510204082,11770.0
143,2025-09-30,15,shoulder,27,49,530,0.915371329879102,10020.0
144,2025-10-07,0,shoulder,39,40,549,0.932088285229202,10385.0
144,2025-10-07,1,shoulder,67,48,1025,0.9552656104380244,11065.0
144,2025-10-07,2,shoulder,94,48,1025,0.9552656104380244,11065.0
144,2025-10-07,3,shoulder,152,33,1737,0.9813559322033898,12330.0
144,2025-10-07,4,shoulder,57,35,1048,0.9676823638042474,12180.0
144,2025-10-07,5,shoulder,93,34,982,0.966535433070866,11345.0
144,2025-10-07,6,shoulder,112,20,1258,0.9843505477308294,11535.0
144,2025-10-07,7,shoulder,114,9,1414,0.9936753338018272,11920.0
144,2025-10-07,9,shoulder,23,28,486,0.9455252918287936,10930.0
144,2025-10-07,10,shoulder,45,117,483,0.805,7950.0
144,2025-10-07,11,shoulder,11,30,215,0.8775510204081632,9680.0
144,2025-10-07,12,shoulder,54,2,972,0.997946611909651,11710.0
144,2025-10-07,13,shoulder,21,31,206,0.869198312236287,9740.0
144,2025-10-07,14,shoulder,41,39,549,0.9336734693877552,11770.0
144,2025-10-07,15,shoulder,24,50,529,0.9136442141623488,10820.0
145,2025-10-14,0,shoulder,34,39,550,0.933786078098472,10060.0
145,2025-10-14,1,shoulder,79,40,1033,0.9627213420316868,11330.0
145,2025-10-14,2,shoulder,85,40,1033,0.9627213420316868,11730.0
145,2025-10-14,3,shoulder,123,46,1724,0.9740112994350284,12375.0
145,2025-10-14,4,shoulder,80,36,1047,0.9667590027700832,12405.0
145,2025-10-14,5,shoulder,97,32,984,0.968503937007874,11345.0
145,2025-10-14,6,shoulder,107,26,1252,0.9796557120500784,12335.0
145,2025-10-14,7,shoulder,113,4,1419,0.9971890372452564,13055.0
145,2025-10-14,9,shoulder,20,32,482,0.9377431906614786,11235.0
145,2025-10-14,10,shoulder,69,106,494,0.8233333333333334,8050.0
145,2025-10-14,11,shoulder,12,29,216,0.8816326530612245,9700.0
145,2025-10-14,12,shoulder,56,2,972,0.997946611909651,11445.0
145,2025-10-14,13,shoulder,18,32,205,0.8649789029535865,9705.0
145,2025-10-14,14,shoulder,48,32,556,0.9455782312925172,11975.0
145,2025-10-14,15,shoulder,19,51,528,0.911917098445596,10760.0
146,2025-10-21,0,shoulder,53,39,550,0.933786078098472,11420.0
146,2025-10-21,1,shoulder,66,45,1028,0.9580615097856476,10910.0
146,2025-10-21,2,shoulder,65,52,1021,0.9515377446411928,11455.0
146,2025-10-21,3,shoulder,144,42,1728,0.976271186440678,12680.0
146,2025-10-21,4,shoulder,73,33,1050,0.969529085872576,12220.0
146,2025-10-21,5,shoulder,80,50,966,0.9507874015748032,11235.0
146,2025-10-21,6,shoulder,117,30,1248,0.976525821596244,12410.0
146,2025-10-21,7,shoulder,125,17,1406,0.98805340829234,13700.0
146,2025-10-21,9,shoulder,44,33,481,0.9357976653696498,11340.0
146,2025-10-21,10,shoulder,52,108,492,0.82,8090.0
146,2025-10-21,11,shoulder,12,28,217,0.8857142857142857,9680.0
146,2025-10-21,12,shoulder,59,5,969,0.9948665297741272,11090.0
146,2025-10-21,13,shoulder,13,32,205,0.8649789029535865,9665.0
146,2025-10-21,14,shoulder,58,44,544,0.9251700680272108,11725.0
146,2025-10-21,15,shoulder,19,55,524,0.9050086355785838,10950.0
147,2025-10-28,0,shoulder,47,43,546,0.9269949066213922,11150.0
147,2025-10-28,1,shoulder,81,51,1022,0.9524697110904008,11530.0
147,2025-10-28,2,shoulder,85,48,1025,0.9552656104380244,12320.0
147,2025-10-28,3,shoulder,106,55,1715,0.9689265536723164,12850.0
147,2025-10-28,4,shoulder,72,48,1035,0.9556786703601108,12480.0
147,2025-10-28,5,shoulder,78,61,955,0.9399606299212598,11450.0
147,2025-10-28,6,shoulder,104,43,1235,0.9663536776212832,12520.0
147,2025-10-28,7,shoulder,121,26,1397,0.9817287420941672,13420.0
147,2025-10-28,9,shoulder,28,40,474,0.9221789883268484,11390.0
147,2025-10-28,10,shoulder,51,115,485,0.8083333333333333,8110.0
147,2025-10-28,11,shoulder,15,28,217,0.8857142857142857,9750.0
147,2025-10-28,12,shoulder,68,11,963,0.98870636550308,13640.0
147,2025-10-28,13,shoulder,28,38,199,0.8396624472573839,9930.0
147,2025-10-28,14,shoulder,40,52,536,0.91156462585034,11590.0
147,2025-10-28,15,shoulder,27,58,521,0.8998272884283247,10790.0
148,2025-11-04,0,shoulder,39,42,547,0.928692699490662,10965.0
148,2025-11-04,1,shoulder,63,50,1023,0.9534016775396086,11440.0
148,2025-11-04,2,shoulder,78,52,1021,0.9515377446411928,12460.0
148,2025-11-04,3,shoulder,124,40,1730,0.9774011299435028,13425.0
148,2025-11-04,4,shoulder,74,50,1033,0.953831948291782,12465.0
148,2025-11-04,5,shoulder,75,57,959,0.9438976377952756,11450.0
148,2025-11-04,6,shoulder,118,35,1243,0.9726134585289516,12460.0
148,2025-11-04,7,shoulder,132,28,1395,0.9803232607167957,13395.0
148,2025-11-04,9,shoulder,41,44,470,0.914396887159533,11330.0
148,2025-11-04,10,shoulder,67,116,484,0.8066666666666666,8115.0
148,2025-11-04,11,shoulder,16,27,218,0.889795918367347,9800.0
148,2025-11-04,12,shoulder,63,16,958,0.9835728952772074,13740.0
148,2025-11-04,13,shoulder,16,42,195,0.8227848101265823,9845.0
148,2025-11-04,14,shoulder,48,53,535,0.9098639455782312,11250.0
148,2025-11-04,15,shoulder,20,64,515,0.8894645941278065,10635.0
149,2025-11-11,0,shoulder,36,42,547,0.928692699490662,10575.0
149,2025-11-11,1,shoulder,89,52,1021,0.9515377446411928,11910.0
149,2025-11-11,2,shoulder,74,55,1018,0.9487418452935694,12330.0
149,2025-11-11,3,shoulder,113,31,1739,0.9824858757062148,13350.0
149,2025-11-11,4,shoulder,79,43,1040,0.9602954755309326,12410.0
149,2025-11-11,5,shoulder,96,57,959,0.9438976377952756,11110.0
149,2025-11-11,6,shoulder,121,29,1249,0.9773082942097028,12790.0
149,2025-11-11,7,shoulder,117,25,1398,0.9824314827828532,12820.0
149,2025-11-11,9,shoulder,22,50,464,0.9027237354085604,11885.0
149,2025-11-11,10,shoulder,50,116,484,0.8066666666666666,8155.0
149,2025-11-11,11,shoulder,19,27,218,0.889795918367347,9800.0
149,2025-11-11,12,shoulder,56,23,951,0.9763860369609856,12800.0
149,2025-11-11,13,shoulder,19,46,191,0.8059071729957806,9805.0
149,2025-11-11,14,shoulder,41,51,537,0.9132653061224488,10920.0
149,2025-11-11,15,shoulder,24,68,511,0.8825561312607945,10635.0
150,2025-11-18,0,shoulder,46,44,545,0.9252971137521222,10495.0
150,2025-11-18,1,shoulder,85,43,1030,0.9599254426840632,11460.0
150,2025-11-18,2,shoulder,59,49,1024,0.9543336439888164,12410.0
150,2025-11-18,3,shoulder,122,30,1740,0.9830508474576272,12890.0
150,2025-11-18,4,shoulder,72,48,1035,0.9556786703601108,12530.0
150,2025-11-18,5,shoulder,79,46,970,0.9547244094488188,11085.0
150,2025-11-18,6,shoulder,133,29,1249,0.9773082942097028,13340.0
150,2025-11-18,7,shoulder,130,16,1407,0.988756148981026,12340.0
150,2025-11-18,9,shoulder,44,51,463,0.9007782101167316,11440.0
150,2025-11-18,10,shoulder,62,122,478,0.7966666666666666,8210.0
150,2025-11-18,11,shoulder,19,32,213,0.8693877551020408,9870.0
150,2025-11-18,12,shoulder,71,21,953,0.9784394250513349,12760.0
150,2025-11-18,13,shoulder,19,46,191,0.8059071729957806,10110.0
150,2025-11-18,14,shoulder,49,46,542,0.9217687074829932,11365.0
150,2025-11-18,15,shoulder,27,72,507,0.8756476683937824,10485.0
151,2025-11-25,0,shoulder,43,44,545,0.9252971137521222,10140.0
151,2025-11-25,1,shoulder,75,43,1030,0.9599254426840632,11770.0
151,2025-11-25,2,shoulder,81,41,1032,0.961789375582479,12570.0
151,2025-11-25,3,shoulder,115,23,1747,0.987005649717514,13160.0
151,2025-11-25,4,shoulder,72,38,1045,0.9649122807017544,12715.0
151,2025-11-25,5,shoulder,96,34,982,0.966535433070866,11395.0
151,2025-11-25,6,shoulder,108,32,1246,0.974960876369327,12355.0
151,2025-11-25,7,shoulder,124,13,1410,0.9908643710470836,13890.0
151,2025-11-25,9,shoulder,26,48,466,0.906614785992218,11465.0
151,2025-11-25,10,shoulder,55,129,471,0.785,8190.0
151,2025-11-25,11,shoulder,16,31,214,0.8734693877551021,9840.0
151,2025-11-25,12,shoulder,77,22,952,0.9774127310061602,12595.0
151,2025-11-25,13,shoulder,14,46,191,0.8059071729957806,9735.0
151,2025-11-25,14,shoulder,42,47,541,0.9200680272108844,11100.0
151,2025-11-25,15,shoulder,25,74,505,0.8721934369602763,10555.0
152,2025-12-02,0,normal,24,50,539,0.9151103565365024,10295.0
152,2025-12-02,1,normal,43,45,1028,0.9580615097856476,10770.0
152,2025-12-02,2,normal,43,39,1034,0.9636533084808948,12260.0
152,2025-12-02,3,normal,81,27,1743,0.9847457627118644,12820.0
152,2025-12-02,4,normal,52,32,1051,0.9704524469067404,12290.0
152,2025-12-02,5,normal,40,41,975,0.9596456692913384,11370.0
152,2025-12-02,6,normal,62,36,1242,0.971830985915493,12175.0
152,2025-12-02,7,normal,68,29,1394,0.9796205200281096,12340.0
152,2025-12-02,9,normal,13,52,462,0.8988326848249028,11080.0
152,2025-12-02,10,normal,26,133,467,0.7783333333333333,8010.0
152,2025-12-02,11,normal,8,33,212,0.8653061224489796,9850.0
152,2025-12-02,12,normal,31,40,934,0.9589322381930184,11955.0
152,2025-12-02,13,normal,7,47,190,0.8016877637130801,9790.0
152,2025-12-02,14,normal,15,54,534,0.9081632653061223,10940.0
152,2025-12-02,15,normal,13,74,505,0.8721934369602763,10470.0
153,2025-12-09,0,normal,23,49,540,0.9168081494057724,10070.0
153,2025-12-09,1,normal,48,39,1034,0.9636533084808948,10770.0
153,2025-12-09,2,normal,49,38,1035,0.9645852749301024,12375.0
153,2025-12-09,3,normal,69,33,1737,0.9813559322033898,12500.0
153,2025-12-09,4,normal,28,43,1040,0.9602954755309326,11790.0
153,2025-12-09,5,normal,66,44,972,0.9566929133858268,11420.0
153,2025-12-09,6,normal,61,33,1245,0.9741784037558684,12230.0
153,2025-12-09,7,normal,59,35,1388,0.9754040758959944,11430.0
153,2025-12-09,9,normal,22,51,463,0.9007782101167316,11180.0
153,2025-12-09,10,normal,21,135,465,0.775,8010.0
153,2025-12-09,11,normal,7,34,211,0.8612244897959184,9845.0
153,2025-12-09,12,normal,34,45,929,0.9537987679671458,11630.0
153,2025-12-09,13,normal,8,49,188,0.7932489451476793,9880.0
153,2025-12-09,14,normal,20,56,532,0.9047619047619048,10940.0
153,2025-12-09,15,normal,16,72,507,0.8756476683937824,10555.0
154,2025-12-16,0,normal,11,54,535,0.9083191850594228,9915.0
154,2025-12-16,1,normal,59,44,1029,0.9589934762348556,11485.0
154,2025-12-16,2,normal,52,42,1031,0.9608574091332712,12330.0
154,2025-12-16,3,normal,62,32,1738,0.9819209039548022,12340.0
154,2025-12-16,4,normal,39,44,1039,0.9593721144967684,11905.0
154,2025-12-16,5,normal,44,48,968,0.952755905511811,11770.0
154,2025-12-16,6,normal,62,38,1240,0.970266040688576,12190.0
154,2025-12-16,7,normal,72,32,1391,0.977512297962052,11610.0
154,2025-12-16,9,normal,14,53,461,0.896887159533074,10770.0
154,2025-12-16,10,normal,25,133,467,0.7783333333333333,8010.0
154,2025-12-16,11,normal,12,34,211,0.8612244897959184,9785.0
154,2025-12-16,12,normal,36,46,928,0.9527720739219712,12005.0
154,2025-12-16,13,normal,7,48,189,0.7974683544303798,9835.0
154,2025-12-16,14,normal,26,59,529,0.8996598639455783,11100.0
154,2025-12-16,15,normal,7,78,501,0.8652849740932642,10485.0
155,2025-12-23,0,normal,19,54,535,0.9083191850594228,9855.0
155,2025-12-23,1,normal,41,42,1031,0.9608574091332712,11545.0
155,2025-12-23,2,normal,38,42,1031,0.9608574091332712,12050.0
155,2025-12-23,3,normal,77,29,1741,0.9836158192090396,12500.0
155,2025-12-23,4,normal,36,50,1033,0.953831948291782,11730.0
155,2025-12-23,5,normal,44,46,970,0.9547244094488188,11895.0
155,2025-12-23,6,normal,72,40,1238,0.9687010954616588,11760.0
155,2025-12-23,7,normal,67,37,1386,0.9739985945186226,11430.0
155,2025-12-23,9,normal,16,56,458,0.8910505836575876,10615.0
155,2025-12-23,10,normal,30,134,466,0.7766666666666666,7965.0
155,2025-12-23,11,normal,9,42,203,0.8285714285714286,9680.0
155,2025-12-23,12,normal,43,52,922,0.946611909650924,11430.0
155,2025-12-23,13,normal,5,50,187,0.7890295358649789,9730.0
155,2025-12-23,14,normal,32,60,528,0.8979591836734694,11100.0
155,2025-12-23,15,normal,12,82,497,0.8583765112262521,10295.0
156,2025-12-30,0,normal,24,57,532,0.9032258064516128,9880.0
156,2025-12-30,1,normal,41,41,1032,0.961789375582479,11490.0
156,2025-12-30,2,normal,32,46,1027,0.9571295433364398,11665.0
156,2025-12-30,3,normal,80,26,1744,0.9853107344632768,12415.0
156,2025-12-30,4,normal,46,48,1035,0.9556786703601108,11115.0
156,2025-12-30,5,normal,39,49,967,0.9517716535433072,11750.0
156,2025-12-30,6,normal,67,33,1245,0.9741784037558684,11880.0
156,2025-12-30,7,normal,69,37,1386,0.9739985945186226,11250.0
156,2025-12-30,8,normal,33,819,31,0.0364705882352941,11240.0
156,2025-12-30,9,normal,20,56,458,0.8910505836575876,10415.0
156,2025-12-30,10,normal,35,131,469,0.7816666666666666,7920.0
156,2025-12-30,11,normal,8,42,203,0.8285714285714286,9645.0
156,2025-12-30,12,normal,36,55,919,0.9435318275154004,11080.0
156,2025-12-30,13,normal,12,49,188,0.7932489451476793,9790.0
156,2025-12-30,14,normal,22,61,527,0.8962585034013606,10820.0
156,2025-12-30,15,normal,14,77,502,0.8670120898100173,10150.0
156,2025-12-30,16,normal,19,504,12,0.0232558139534883,9850.0
156,2025-12-30,18,normal,15,500,12,0.0234375,11195.0
157,2026-01-06,0,normal,36,53,536,0.9100169779286928,10020.0
157,2026-01-06,1,normal,43,43,1030,0.9599254426840632,10920.0
157,2026-01-06,2,normal,33,48,1025,0.9552656104380244,11230.0
157,2026-01-06,3,normal,68,31,1739,0.9824858757062148,12180.0
157,2026-01-06,4,normal,37,47,1036,0.9566020313942752,11110.0
157,2026-01-06,5,normal,35,52,964,0.9488188976377953,12000.0
157,2026-01-06,6,normal,60,33,1245,0.9741784037558684,11880.0
157,2026-01-06,7,normal,66,36,1387,0.9747013352073084,11280.0
157,2026-01-06,8,normal,55,769,81,0.0952941176470588,11260.0
157,2026-01-06,9,normal,15,54,460,0.8949416342412452,10220.0
157,2026-01-06,10,normal,39,126,474,0.79,7945.0
157,2026-01-06,11,normal,8,42,203,0.8285714285714286,9645.0
157,2026-01-06,12,normal,34,50,924,0.9486652977412732,11480.0
157,2026-01-06,13,normal,14,45,192,0.810126582278481,9670.0
157,2026-01-06,14,normal,20,60,528,0.8979591836734694,10785.0
157,2026-01-06,15,normal,11,78,501,0.8652849740932642,10345.0
157,2026-01-06,16,normal,14,495,21,0.0406976744186046,9900.0
157,2026-01-06,18,normal,11,491,21,0.041015625,11230.0
158,2026-01-13,0,normal,16,51,538,0.9134125636672326,10110.0
158,2026-01-13,1,normal,35,45,1028,0.9580615097856476,10910.0
158,2026-01-13,2,normal,34,56,1017,0.9478098788443616,11135.0
158,2026-01-13,3,normal,72,32,1738,0.9819209039548022,12205.0
158,2026-01-13,4,normal,47,40,1043,0.9630655586334256,11140.0
158,2026-01-13,5,normal,53,46,970,0.9547244094488188,12000.0
158,2026-01-13,6,normal,65,26,1252,0.9796557120500784,11930.0
158,2026-01-13,7,normal,61,26,1397,0.9817287420941672,11190.0
158,2026-01-13,8,normal,47,730,120,0.1411764705882353,11285.0
158,2026-01-13,9,normal,20,54,460,0.8949416342412452,10165.0
158,2026-01-13,10,normal,21,128,472,0.7866666666666666,7910.0
158,2026-01-13,11,normal,15,41,204,0.8326530612244898,9570.0
158,2026-01-13,12,normal,45,39,935,0.9599589322381932,10340.0
158,2026-01-13,13,normal,11,45,192,0.810126582278481,9660.0
158,2026-01-13,14,normal,25,54,534,0.9081632653061223,10910.0
158,2026-01-13,15,normal,15,76,503,0.8687392055267703,10200.0
158,2026-01-13,16,normal,15,481,35,0.067829457364341,9920.0
158,2026-01-13,18,normal,17,475,37,0.072265625,11230.0
159,2026-01-20,0,normal,28,44,545,0.9252971137521222,10380.0
159,2026-01-20,1,normal,49,38,1035,0.9645852749301024,10970.0
159,2026-01-20,2,normal,49,46,1027,0.9571295433364398,11095.0
159,2026-01-20,3,normal,83,28,1742,0.984180790960452,12310.0
159,2026-01-20,4,normal,47,37,1046,0.9658356417359188,11570.0
159,2026-01-20,5,normal,55,36,980,0.9645669291338582,11845.0
159,2026-01-20,6,normal,71,23,1255,0.9820031298904538,12470.0
159,2026-01-20,7,normal,86,15,1408,0.9894588896697118,11480.0
159,2026-01-20,8,normal,47,689,161,0.1894117647058823,11370.0
159,2026-01-20,9,normal,20,50,464,0.9027237354085604,10120.0
159,2026-01-20,10,normal,33,130,470,0.7833333333333333,7900.0
159,2026-01-20,11,normal,11,40,205,0.8367346938775511,9465.0
159,2026-01-20,12,normal,39,28,946,0.971252566735113,10675.0
159,2026-01-20,13,normal,14,47,190,0.8016877637130801,9670.0
159,2026-01-20,14,normal,31,51,537,0.9132653061224488,10750.0
159,2026-01-20,15,normal,12,77,502,0.8670120898100173,10000.0
159,2026-01-20,16,normal,22,466,50,0.0968992248062015,9940.0
159,2026-01-20,18,normal,21,456,56,0.109375,11240.0
160,2026-01-27,0,normal,21,41,548,0.930390492359932,10050.0
160,2026-01-27,1,normal,45,41,1032,0.961789375582479,10360.0
160,2026-01-27,2,normal,36,49,1024,0.9543336439888164,11070.0
160,2026-01-27,3,normal,57,30,1740,0.9830508474576272,12325.0
160,2026-01-27,4,normal,41,44,1039,0.9593721144967684,11685.0
160,2026-01-27,5,normal,59,36,980,0.9645669291338582,11845.0
160,2026-01-27,6,normal,68,26,1252,0.9796557120500784,12320.0
160,2026-01-27,7,normal,71,16,1407,0.988756148981026,11025.0
160,2026-01-27,8,normal,51,647,203,0.2388235294117647,10870.0
160,2026-01-27,9,normal,16,48,466,0.906614785992218,10335.0
160,2026-01-27,10,normal,35,128,472,0.7866666666666666,7935.0
160,2026-01-27,11,normal,14,40,205,0.8367346938775511,9425.0
160,2026-01-27,12,normal,36,29,945,0.9702258726899384,10720.0
160,2026-01-27,13,normal,11,44,193,0.8143459915611815,9675.0
160,2026-01-27,14,normal,19,50,538,0.9149659863945578,10955.0
160,2026-01-27,15,normal,15,75,504,0.8704663212435233,10000.0
160,2026-01-27,16,normal,30,445,71,0.1375968992248062,9460.0
160,2026-01-27,18,normal,15,444,68,0.1328125,10705.0
161,2026-02-03,0,off,5,46,543,0.9219015280135824,9765.0
161,2026-02-03,1,off,21,50,1023,0.9534016775396086,10235.0
161,2026-02-03,2,off,16,51,1022,0.9524697110904008,10900.0
161,2026-02-03,3,off,26,36,1734,0.9796610169491524,12145.0
161,2026-02-03,4,off,19,44,1039,0.9593721144967684,11565.0
161,2026-02-03,5,off,16,40,976,0.9606299212598424,11460.0
161,2026-02-03,6,off,30,32,1246,0.974960876369327,11825.0
161,2026-02-03,7,off,32,21,1402,0.9852424455375968,10720.0
161,2026-02-03,8,off,16,633,217,0.2552941176470588,10890.0
161,2026-02-03,9,off,8,48,466,0.906614785992218,10310.0
161,2026-02-03,10,off,10,128,472,0.7866666666666666,7900.0
161,2026-02-03,11,off,1,42,203,0.8285714285714286,9110.0
161,2026-02-03,12,off,14,30,944,0.969199178644764,10595.0
161,2026-02-03,13,off,7,42,195,0.8227848101265823,9670.0
161,2026-02-03,14,off,7,51,537,0.9132653061224488,10910.0
161,2026-02-03,15,off,6,73,506,0.8739205526770294,9900.0
161,2026-02-03,16,off,8,439,77,0.1492248062015503,9490.0
161,2026-02-03,18,off,10,435,77,0.150390625,10750.0
162,2026-02-10,0,off,9,48,541,0.9185059422750425,9830.0
162,2026-02-10,1,off,24,54,1019,0.9496738117427772,10235.0
162,2026-02-10,2,off,20,54,1019,0.9496738117427772,10575.0
162,2026-02-10,3,off,29,49,1721,0.9723163841807908,12010.0
162,2026-02-10,4,off,17,54,1029,0.9501385041551248,11595.0
162,2026-02-10,5,off,25,41,975,0.9596456692913384,11380.0
162,2026-02-10,6,off,29,45,1233,0.9647887323943662,11520.0
162,2026-02-10,7,off,35,23,1400,0.9838369641602248,10720.0
162,2026-02-10,8,off,17,620,230,0.2705882352941176,10920.0
162,2026-02-10,9,off,10,50,464,0.9027237354085604,10280.0
162,2026-02-10,10,off,9,127,473,0.7883333333333333,7860.0
162,2026-02-10,11,off,4,40,205,0.8367346938775511,9090.0
162,2026-02-10,12,off,17,30,944,0.969199178644764,10940.0
162,2026-02-10,13,off,6,43,194,0.8185654008438819,9670.0
162,2026-02-10,14,off,13,52,536,0.91156462585034,10030.0
162,2026-02-10,15,off,4,71,508,0.8773747841105354,10000.0
162,2026-02-10,16,off,9,433,83,0.1608527131782945,9500.0
162,2026-02-10,18,off,7,428,84,0.1640625,10795.0
163,2026-02-17,0,off,8,55,534,0.9066213921901528,9860.0
163,2026-02-17,1,off,20,62,1011,0.9422180801491148,10095.0
163,2026-02-17,2,off,22,62,1011,0.9422180801491148,10485.0
163,2026-02-17,3,off,28,60,1710,0.9661016949152542,11910.0
163,2026-02-17,4,off,14,61,1022,0.943674976915974,11550.0
163,2026-02-17,5,off,19,43,973,0.9576771653543308,11380.0
163,2026-02-17,6,off,20,59,1219,0.9538341158059468,11260.0
163,2026-02-17,7,off,34,27,1396,0.9810260014054814,10770.0
163,2026-02-17,8,off,8,614,236,0.2776470588235294,10920.0
163,2026-02-17,9,off,7,51,463,0.9007782101167316,10250.0
163,2026-02-17,10,off,11,128,472,0.7866666666666666,7750.0
163,2026-02-17,11,off,2,40,205,0.8367346938775511,9100.0
163,2026-02-17,12,off,14,26,948,0.973305954825462,11130.0
163,2026-02-17,13,off,5,44,193,0.8143459915611815,9520.0
163,2026-02-17,14,off,11,52,536,0.91156462585034,10375.0
163,2026-02-17,15,off,6,72,507,0.8756476683937824,10010.0
163,2026-02-17,16,off,10,425,91,0.1763565891472868,9550.0
163,2026-02-17,18,off,5,423,89,0.173828125,10820.0
164,2026-02-24,0,off,7,57,532,0.9032258064516128,10240.0
164,2026-02-24,1,off,15,67,1006,0.9375582479030756,10180.0
164,2026-02-24,2,off,15,67,1006,0.9375582479030756,10630.0
164,2026-02-24,3,off,25,72,1698,0.9593220338983052,11815.0
164,2026-02-24,4,off,22,67,1016,0.938134810710988,11550.0
164,2026-02-24,5,off,22,50,966,0.9507874015748032,10695.0
164,2026-02-24,6,off,27,69,1209,0.9460093896713616,11130.0
164,2026-02-24,7,off,25,29,1394,0.9796205200281096,10720.0
164,2026-02-24,8,off,21,596,254,0.2988235294117647,10425.0
164,2026-02-24,9,off,8,51,463,0.9007782101167316,9980.0
164,2026-02-24,10,off,10,127,473,0.7883333333333333,7690.0
164,2026-02-24,11,off,0,41,204,0.8326530612244898,9090.0
164,2026-02-24,12,off,20,30,944,0.969199178644764,10785.0
164,2026-02-24,13,off,6,43,194,0.8185654008438819,9380.0
164,2026-02-24,14,off,11,55,533,0.9064625850340136,10340.0
164,2026-02-24,15,off,3,71,508,0.8773747841105354,10000.0
164,2026-02-24,16,off,2,424,92,0.1782945736434108,9065.0
164,2026-02-24,18,off,7,417,95,0.185546875,10360.0
165,2026-03-03,0,off,16,55,534,0.9066213921901528,10270.0
165,2026-03-03,1,off,21,75,998,0.9301025163094128,10220.0
165,2026-03-03,2,off,16,66,1007,0.9384902143522832,10655.0
165,2026-03-03,3,off,26,83,1687,0.9531073446327684,11760.0
165,2026-03-03,4,off,25,73,1010,0.9325946445060018,11000.0
165,2026-03-03,5,off,26,50,966,0.9507874015748032,10685.0
165,2026-03-03,6,off,25,76,1202,0.9405320813771518,10920.0
165,2026-03-03,7,off,30,25,1398,0.9824314827828532,11230.0
165,2026-03-03,8,off,18,580,270,0.3176470588235294,10480.0
165,2026-03-03,9,off,5,53,461,0.896887159533074,9980.0
165,2026-03-03,10,off,11,128,472,0.7866666666666666,7660.0
165,2026-03-03,11,off,4,41,204,0.8326530612244898,9010.0
165,2026-03-03,12,off,11,33,941,0.9661190965092402,9970.0
165,2026-03-03,13,off,3,43,194,0.8185654008438819,9380.0
165,2026-03-03,14,off,14,57,531,0.903061224489796,10540.0
165,2026-03-03,15,off,5,69,510,0.8808290155440415,10000.0
165,2026-03-03,16,off,4,421,95,0.1841085271317829,9070.0
165,2026-03-03,18,off,4,415,97,0.189453125,10370.0
166,2026-03-10,0,off,11,63,526,0.8930390492359932,9760.0
166,2026-03-10,1,off,19,76,997,0.9291705498602052,10440.0
166,2026-03-10,2,off,17,86,987,0.9198508853681268,10865.0
166,2026-03-10,3,off,24,106,1664,0.9401129943502824,11635.0
166,2026-03-10,4,off,17,87,996,0.9196675900277008,10990.0
166,2026-03-10,5,off,21,62,954,0.938976377952756,11140.0
166,2026-03-10,6,off,32,87,1191,0.931924882629108,11100.0
166,2026-03-10,7,off,33,37,1386,0.9739985945186226,10990.0
166,2026-03-10,8,off,20,563,287,0.3376470588235294,10530.0
166,2026-03-10,9,off,7,57,457,0.8891050583657587,9940.0
166,2026-03-10,10,off,11,136,464,0.7733333333333333,7645.0
166,2026-03-10,11,off,3,41,204,0.8326530612244898,9010.0
166,2026-03-10,12,off,17,30,944,0.969199178644764,10520.0
166,2026-03-10,13,off,7,46,191,0.8059071729957806,9475.0
166,2026-03-10,14,off,10,59,529,0.8996598639455783,10590.0
166,2026-03-10,15,off,2,74,505,0.8721934369602763,9950.0
166,2026-03-10,16,off,5,417,99,0.191860465116279,9070.0
166,2026-03-10,18,off,7,409,103,0.201171875,10390.0
167,2026-03-17,0,off,9,73,516,0.8760611205432938,9770.0
167,2026-03-17,1,off,19,85,988,0.9207828518173344,10450.0
167,2026-03-17,2,off,13,93,980,0.913327120223672,10890.0
167,2026-03-17,3,off,39,126,1644,0.928813559322034,11585.0
167,2026-03-17,4,off,18,87,996,0.9196675900277008,10980.0
167,2026-03-17,5,off,18,73,943,0.9281496062992126,11350.0
167,2026-03-17,6,off,29,98,1180,0.9233176838810642,11095.0
167,2026-03-17,7,off,30,37,1386,0.9739985945186226,11000.0
167,2026-03-17,8,off,19,548,302,0.3552941176470588,10550.0
167,2026-03-17,9,off,9,65,449,0.8735408560311284,9900.0
167,2026-03-17,10,off,15,135,465,0.775,7620.0
167,2026-03-17,11,off,6,41,204,0.8326530612244898,9010.0
167,2026-03-17,12,off,14,28,946,0.971252566735113,10520.0
167,2026-03-17,13,off,7,47,190,0.8016877637130801,9570.0
167,2026-03-17,14,off,10,67,521,0.8860544217687075,10580.0
167,2026-03-17,15,off,6,75,504,0.8704663212435233,9670.0
167,2026-03-17,16,off,7,411,105,0.2034883720930232,9070.0
167,2026-03-17,18,off,4,406,106,0.20703125,10405.0
168,2026-03-24,0,off,11,82,507,0.8607809847198642,9765.0
168,2026-03-24,1,off,14,90,983,0.9161230195712954,10530.0
168,2026-03-24,2,off,24,93,980,0.913327120223672,10820.0
168,2026-03-24,3,off,34,127,1643,0.9282485875706216,11450.0
