lease_id,unit_id,project_id,tenant_segment,week_start,date_start,week_end,lease_months,rent,is_renewal
L000410,U060017,6,year4,1,2023-01-10,49,12,12680.0,False
L000411,U061120,6,year2_3,1,2023-01-10,49,12,15950.0,False
L000412,U060358,6,year1,1,2023-01-10,25,6,9970.0,False
L000413,U060080,6,year1,1,2023-01-10,25,6,10730.0,False
L000414,U060686,6,firstjob,1,2023-01-10,25,6,10020.0,False
L000415,U060837,6,year1,1,2023-01-10,49,12,10010.0,False
L000416,U060312,6,year1,1,2023-01-10,49,12,9830.0,False
L000417,U061178,6,year2_3,1,2023-01-10,25,6,10490.0,False
L000418,U060336,6,year2_3,1,2023-01-10,25,6,10140.0,False
L000419,U060919,6,year4,1,2023-01-10,25,6,10340.0,False
L000420,U060056,6,year1,1,2023-01-10,49,12,10450.0,False
L000421,U060121,6,year2_3,1,2023-01-10,25,6,12140.0,False
L000422,U060437,6,year4,1,2023-01-10,49,12,12810.0,False
L000423,U060773,6,year2_3,1,2023-01-10,49,12,12920.0,False
L000424,U060814,6,year2_3,1,2023-01-10,49,12,12180.0,False
L000425,U060642,6,year2_3,1,2023-01-10,25,6,11300.0,False
L000426,U060246,6,firstjob,1,2023-01-10,49,12,9300.0,False
L000427,U060817,6,year2_3,1,2023-01-10,49,12,14920.0,False
L000428,U060799,6,firstjob,1,2023-01-10,25,6,11400.0,False
L000429,U060829,6,year2_3,1,2023-01-10,49,12,10270.0,False
L000430,U060163,6,year2_3,1,2023-01-10,49,12,13890.0,False
L000431,U060923,6,year1,1,2023-01-10,25,6,11550.0,False
L000432,U060094,6,year1,1,2023-01-10,25,6,9760.0,False
L000433,U140178,14,year2_3,1,2023-01-10,49,12,9660.0,False
L000434,U140386,14,year2_3,1,2023-01-10,49,12,9300.0,False
L000435,U140250,14,year2_3,1,2023-01-10,49,12,12850.0,False
L000436,U140076,14,firstjob,1,2023-01-10,49,12,8500.0,False
L000437,U140206,14,year1,1,2023-01-10,25,6,9310.0,False
L000438,U140219,14,year2_3,1,2023-01-10,49,12,9750.0,False
L000439,U140296,14,year4,1,2023-01-10,49,12,11670.0,False
L000440,U140099,14,year1,1,2023-01-10,49,12,9390.0,False
L000441,U140332,14,year4,1,2023-01-10,49,12,9690.0,False
L000442,U000096,0,renewal,2,2023-01-17,26,6,9190.0,True
L000443,U000101,0,renewal,2,2023-01-17,26,6,11600.0,True
L000444,U000212,0,renewal,2,2023-01-17,50,12,10230.0,True
L000445,U000244,0,renewal,2,2023-01-17,50,12,12950.0,True
L000446,U000246,0,renewal,2,2023-01-17,50,12,12890.0,True
L000447,U000370,0,renewal,2,2023-01-17,50,12,9460.0,True
L000448,U000537,0,renewal,2,2023-01-17,50,12,9370.0,True
L000449,U010055,1,renewal,2,2023-01-17,50,12,10440.0,True
L000450,U010109,1,renewal,2,2023-01-17,26,6,10660.0,True
L000451,U010554,1,renewal,2,2023-01-17,50,12,10160.0,True
L000452,U010599,1,renewal,2,2023-01-17,50,12,13380.0,True
L000453,U010772,1,renewal,2,2023-01-17,50,12,11410.0,True
L000454,U010960,1,renewal,2,2023-01-17,50,12,9780.0,True
L000455,U010993,1,renewal,2,2023-01-17,50,12,11940.0,True
L000456,U011033,1,renewal,2,2023-01-17,26,6,10910.0,True
L000457,U020404,2,renewal,2,2023-01-17,50,12,11750.0,True
L000458,U020415,2,renewal,2,2023-01-17,26,6,9840.0,True
L000459,U020592,2,renewal,2,2023-01-17,26,6,10570.0,True
L000460,U020627,2,renewal,2,2023-01-17,50,12,10120.0,True
L000461,U020631,2,renewal,2,2023-01-17,50,12,10140.0,True
L000462,U020635,2,renewal,2,2023-01-17,50,12,9540.0,True
L000463,U020745,2,renewal,2,2023-01-17,26,6,10390.0,True
L000464,U020833,2,renewal,2,2023-01-17,26,6,10180.0,True
L000465,U020961,2,renewal,2,2023-01-17,50,12,11160.0,True
L000466,U020986,2,renewal,2,2023-01-17,26,6,9740.0,True
L000467,U030054,3,renewal,2,2023-01-17,50,12,13600.0,True
L000468,U030143,3,renewal,2,2023-01-17,50,12,15300.0,True
L000469,U030156,3,renewal,2,2023-01-17,50,12,16100.0,True
L000470,U030374,3,renewal,2,2023-01-17,50,12,9700.0,True
L000471,U030507,3,renewal,2,2023-01-17,50,12,9810.0,True
L000472,U030724,3,renewal,2,2023-01-17,26,6,12880.0,True
L000473,U030836,3,renewal,2,2023-01-17,50,12,13990.0,True
L000474,U031128,3,renewal,2,2023-01-17,50,12,15470.0,True
L000475,U031194,3,renewal,2,2023-01-17,26,6,11980.0,True
L000476,U031209,3,renewal,2,2023-01-17,50,12,11270.0,True
L000477,U031212,3,renewal,2,2023-01-17,50,12,10040.0,True
L000478,U031505,3,renewal,2,2023-01-17,50,12,10420.0,True
L000479,U031592,3,renewal,2,2023-01-17,26,6,13310.0,True
L000480,U040116,4,renewal,2,2023-01-17,50,12,15040.0,True
L000481,U040530,4,renewal,2,2023-01-17,50,12,14220.0,True
L000482,U040673,4,renewal,2,2023-01-17,50,12,9960.0,True
L000483,U041028,4,renewal,2,2023-01-17,50,12,11200.0,True
L000484,U050045,5,renewal,2,2023-01-17,26,6,10450.0,True
L000485,U050154,5,renewal,2,2023-01-17,50,12,13230.0,True
L000486,U050212,5,renewal,2,2023-01-17,26,6,13020.0,True
L000487,U050429,5,renewal,2,2023-01-17,50,12,10610.0,True
L000488,U050451,5,renewal,2,2023-01-17,26,6,13320.0,True
L000489,U050600,5,renewal,2,2023-01-17,50,12,15970.0,True
L000490,U050625,5,renewal,2,2023-01-17,50,12,16300.0,True
L000491,U050771,5,renewal,2,2023-01-17,50,12,9640.0,True
L000492,U050790,5,renewal,2,2023-01-17,50,12,10580.0,True
L000493,U050857,5,renewal,2,2023-01-17,50,12,10830.0,True
L000494,U050888,5,renewal,2,2023-01-17,50,12,9880.0,True
L000495,U060067,6,renewal,2,2023-01-17,50,12,13850.0,True
L000496,U060090,6,renewal,2,2023-01-17,50,12,13370.0,True
L000497,U060188,6,renewal,2,2023-01-17,50,12,9890.0,True
L000498,U060418,6,renewal,2,2023-01-17,26,6,14560.0,True
L000499,U060457,6,renewal,2,2023-01-17,26,6,9600.0,True
L000500,U060914,6,renewal,2,2023-01-17,50,12,10430.0,True
L000501,U140112,14,renewal,2,2023-01-17,26,6,9880.0,True
L000502,U140190,14,renewal,2,2023-01-17,50,12,10340.0,True
L000503,U140217,14,renewal,2,2023-01-17,50,12,15720.0,True
L000504,U140509,14,renewal,2,2023-01-17,26,6,11700.0,True
L000505,U000022,0,year2_3,2,2023-01-17,50,12,9860.0,False
L000506,U000170,0,year1,2,2023-01-17,26,6,11060.0,False
L000507,U000439,0,year2_3,2,2023-01-17,26,6,9310.0,False
L000508,U000577,0,year1,2,2023-01-17,50,12,10380.0,False
L000509,U000242,0,firstjob,2,2023-01-17,50,12,9140.0,False
L000510,U000107,0,year4,2,2023-01-17,50,12,9840.0,False
L000511,U000421,0,year4,2,2023-01-17,50,12,9490.0,False
L000512,U000116,0,year4,2,2023-01-17,50,12,9440.0,False
L000513,U010179,1,firstjob,2,2023-01-17,50,12,11120.0,False
L000514,U010853,1,year2_3,2,2023-01-17,26,6,11420.0,False
L000515,U010111,1,year1,2,2023-01-17,50,12,9620.0,False
L000516,U010658,1,year1,2,2023-01-17,26,6,9740.0,False
L000517,U010353,1,year4,2,2023-01-17,50,12,9650.0,False
L000518,U011024,1,year1,2,2023-01-17,26,6,10130.0,False
L000519,U010213,1,year1,2,2023-01-17,26,6,10370.0,False
L000520,U010850,1,firstjob,2,2023-01-17,50,12,9360.0,False
L000521,U010516,1,firstjob,2,2023-01-17,26,6,10730.0,False
L000522,U010745,1,year4,2,2023-01-17,26,6,9140.0,False
L000523,U010918,1,year2_3,2,2023-01-17,50,12,15030.0,False
L000524,U010768,1,year2_3,2,2023-01-17,26,6,11140.0,False
L000525,U010259,1,year4,2,2023-01-17,26,6,10010.0,False
L000526,U010793,1,firstjob,2,2023-01-17,50,12,11400.0,False
L000527,U010310,1,year1,2,2023-01-17,50,12,10150.0,False
L000528,U010574,1,year1,2,2023-01-17,26,6,10500.0,False
L000529,U010967,1,year4,2,2023-01-17,50,12,11910.0,False
L000530,U010863,1,year1,2,2023-01-17,26,6,10250.0,False
L000531,U010374,1,year2_3,2,2023-01-17,50,12,9700.0,False
L000532,U010583,1,year1,2,2023-01-17,50,12,14750.0,False
L000533,U010393,1,year1,2,2023-01-17,50,12,10380.0,False
L000534,U010237,1,year1,2,2023-01-17,50,12,10640.0,False
L000535,U010571,1,year2_3,2,2023-01-17,50,12,9310.0,False
L000536,U010754,1,year2_3,2,2023-01-17,50,12,9370.0,False
L000537,U010188,1,year2_3,2,2023-01-17,50,12,10960.0,False
L000538,U021067,2,year1,2,2023-01-17,50,12,12730.0,False
L000539,U020596,2,year2_3,2,2023-01-17,50,12,9530.0,False
L000540,U020995,2,year2_3,2,2023-01-17,26,6,8520.0,False
L000541,U020397,2,year1,2,2023-01-17,26,6,10680.0,False
L000542,U020818,2,year4,2,2023-01-17,50,12,12670.0,False
L000543,U020256,2,year4,2,2023-01-17,50,12,9730.0,False
L000544,U020343,2,year1,2,2023-01-17,50,12,9540.0,False
L000545,U020668,2,year1,2,2023-01-17,26,6,9890.0,False
L000546,U020696,2,year1,2,2023-01-17,26,6,9640.0,False
L000547,U020579,2,year2_3,2,2023-01-17,50,12,10590.0,False
L000548,U020100,2,year2_3,2,2023-01-17,50,12,14200.0,False
L000549,U020687,2,year2_3,2,2023-01-17,50,12,11150.0,False
L000550,U020685,2,year4,2,2023-01-17,26,6,9290.0,False
L000551,U020217,2,year2_3,2,2023-01-17,26,6,11570.0,False
L000552,U020913,2,year1,2,2023-01-17,26,6,11240.0,False
L000553,U020107,2,year4,2,2023-01-17,26,6,9980.0,False
L000554,U020021,2,year1,2,2023-01-17,26,6,9380.0,False
L000555,U020572,2,year2_3,2,2023-01-17,50,12,9030.0,False
L000556,U020750,2,firstjob,2,2023-01-17,26,6,9720.0,False
L000557,U020391,2,year2_3,2,2023-01-17,50,12,9810.0,False
L000558,U020294,2,year1,2,2023-01-17,50,12,11100.0,False
L000559,U020408,2,year2_3,2,2023-01-17,50,12,9780.0,False
L000560,U020790,2,year2_3,2,2023-01-17,50,12,10440.0,False
L000561,U020066,2,firstjob,2,2023-01-17,50,12,12260.0,False
L000562,U020029,2,year1,2,2023-01-17,26,6,10930.0,False
L000563,U020407,2,firstjob,2,2023-01-17,26,6,12270.0,False
L000564,U020673,2,year1,2,2023-01-17,50,12,10980.0,False
L000565,U031694,3,year2_3,2,2023-01-17,26,6,13100.0,False
L000566,U031559,3,year1,2,2023-01-17,50,12,10780.0,False
L000567,U031262,3,year4,2,2023-01-17,26,6,9950.0,False
L000568,U030372,3,year4,2,2023-01-17,26,6,10160.0,False
L000569,U030268,3,year4,2,2023-01-17,50,12,9950.0,False
L000570,U030050,3,firstjob,2,2023-01-17,50,12,13410.0,False
L000571,U030815,3,year4,2,2023-01-17,50,12,10720.0,False
L000572,U031470,3,year4,2,2023-01-17,50,12,9650.0,False
L000573,U030953,3,year1,2,2023-01-17,50,12,10210.0,False
L000574,U031144,3,year1,2,2023-01-17,50,12,12060.0,False
L000575,U030978,3,year1,2,2023-01-17,50,12,11520.0,False
L000576,U030785,3,firstjob,2,2023-01-17,26,6,10600.0,False
L000577,U030107,3,firstjob,2,2023-01-17,26,6,10410.0,False
L000578,U031469,3,year1,2,2023-01-17,50,12,11000.0,False
L000579,U030838,3,year1,2,2023-01-17,26,6,13180.0,False
L000580,U031017,3,year4,2,2023-01-17,26,6,14610.0,False
L000581,U030496,3,year1,2,2023-01-17,26,6,10850.0,False
L000582,U031465,3,year2_3,2,2023-01-17,50,12,10470.0,False
L000583,U030270,3,year1,2,2023-01-17,26,6,9110.0,False
L000584,U031077,3,year4,2,2023-01-17,26,6,10000.0,False
L000585,U031504,3,year4,2,2023-01-17,50,12,10480.0,False
L000586,U030555,3,year2_3,2,2023-01-17,50,12,10130.0,False
L000587,U030879,3,year1,2,2023-01-17,50,12,10110.0,False
L000588,U031111,3,year1,2,2023-01-17,50,12,15430.0,False
L000589,U030643,3,year1,2,2023-01-17,50,12,9930.0,False
L000590,U030803,3,year2_3,2,2023-01-17,50,12,10080.0,False
L000591,U031294,3,year1,2,2023-01-17,26,6,9410.0,False
L000592,U030185,3,year2_3,2,2023-01-17,26,6,10330.0,False
L000593,U031243,3,year2_3,2,2023-01-17,50,12,10410.0,False
L000594,U030564,3,year1,2,2023-01-17,50,12,10150.0,False
L000595,U030939,3,year2_3,2,2023-01-17,50,12,12070.0,False
L000596,U030076,3,year4,2,2023-01-17,50,12,11710.0,False
L000597,U031691,3,year2_3,2,2023-01-17,26,6,13280.0,False
L000598,U030223,3,year1,2,2023-01-17,50,12,14360.0,False
L000599,U030001,3,year1,2,2023-01-17,26,6,10520.0,False
L000600,U030846,3,year4,2,2023-01-17,26,6,11440.0,False
L000601,U030218,3,year1,2,2023-01-17,50,12,9930.0,False
L000602,U030614,3,year1,2,2023-01-17,26,6,15290.0,False
L000603,U031722,3,year4,2,2023-01-17,50,12,10550.0,False
L000604,U030850,3,year1,2,2023-01-17,26,6,11110.0,False
L000605,U030845,3,year1,2,2023-01-17,50,12,16260.0,False
L000606,U030722,3,year4,2,2023-01-17,50,12,10380.0,False
L000607,U030580,3,year2_3,2,2023-01-17,50,12,13000.0,False
L000608,U030697,3,year2_3,2,2023-01-17,50,12,10450.0,False
L000609,U030222,3,year1,2,2023-01-17,50,12,13220.0,False
L000610,U031678,3,year1,2,2023-01-17,50,12,13170.0,False
L000611,U030233,3,firstjob,2,2023-01-17,50,12,10530.0,False
L000612,U030569,3,year2_3,2,2023-01-17,50,12,9730.0,False
L000613,U030597,3,year2_3,2,2023-01-17,26,6,10060.0,False
L000614,U040045,4,year2_3,2,2023-01-17,50,12,9190.0,False
L000615,U041051,4,year1,2,2023-01-17,50,12,10590.0,False
L000616,U040714,4,year1,2,2023-01-17,50,12,14090.0,False
L000617,U040571,4,year2_3,2,2023-01-17,50,12,9920.0,False
L000618,U040401,4,year1,2,2023-01-17,50,12,13180.0,False
L000619,U040510,4,year2_3,2,2023-01-17,26,6,12070.0,False
L000620,U040055,4,year1,2,2023-01-17,50,12,10630.0,False
L000621,U040309,4,year1,2,2023-01-17,50,12,12820.0,False
L000622,U040180,4,year2_3,2,2023-01-17,50,12,11400.0,False
L000623,U040614,4,year2_3,2,2023-01-17,26,6,11160.0,False
L000624,U040610,4,year2_3,2,2023-01-17,50,12,14580.0,False
L000625,U040227,4,year2_3,2,2023-01-17,26,6,9200.0,False
L000626,U040648,4,year1,2,2023-01-17,50,12,12870.0,False
L000627,U040923,4,year2_3,2,2023-01-17,50,12,10950.0,False
L000628,U040085,4,year4,2,2023-01-17,50,12,9790.0,False
L000629,U040206,4,year1,2,2023-01-17,50,12,9960.0,False
L000630,U040417,4,year2_3,2,2023-01-17,50,12,11130.0,False
L000631,U040670,4,year2_3,2,2023-01-17,50,12,10080.0,False
L000632,U040310,4,year2_3,2,2023-01-17,50,12,8990.0,False
L000633,U040458,4,year2_3,2,2023-01-17,50,12,10040.0,False
L000634,U040684,4,year1,2,2023-01-17,50,12,10120.0,False
L000635,U040991,4,year4,2,2023-01-17,50,12,12300.0,False
L000636,U040672,4,firstjob,2,2023-01-17,50,12,10010.0,False
L000637,U040852,4,year1,2,2023-01-17,26,6,14450.0,False
L000638,U040620,4,year2_3,2,2023-01-17,50,12,11980.0,False
L000639,U050544,5,year1,2,2023-01-17,50,12,10570.0,False
L000640,U050380,5,year4,2,2023-01-17,26,6,10440.0,False
L000641,U050866,5,year1,2,2023-01-17,50,12,10290.0,False
L000642,U050901,5,firstjob,2,2023-01-17,50,12,12120.0,False
L000643,U050145,5,year2_3,2,2023-01-17,26,6,9460.0,False
L000644,U050349,5,year2_3,2,2023-01-17,50,12,12430.0,False
L000645,U050488,5,firstjob,2,2023-01-17,50,12,11560.0,False
L000646,U050992,5,year2_3,2,2023-01-17,50,12,12750.0,False
L000647,U050420,5,year2_3,2,2023-01-17,50,12,9320.0,False
L000648,U050505,5,year4,2,2023-01-17,50,12,9820.0,False
L000649,U050708,5,firstjob,2,2023-01-17,26,6,14300.0,False
L000650,U050281,5,year4,2,2023-01-17,50,12,9890.0,False
L000651,U050035,5,year2_3,2,2023-01-17,26,6,10800.0,False
L000652,U050615,5,year1,2,2023-01-17,50,12,10650.0,False
L000653,U050202,5,year4,2,2023-01-17,26,6,9700.0,False
L000654,U050319,5,year1,2,2023-01-17,26,6,9360.0,False
L000655,U050725,5,year2_3,2,2023-01-17,26,6,9260.0,False
L000656,U050877,5,year1,2,2023-01-17,26,6,12700.0,False
L000657,U050588,5,year1,2,2023-01-17,26,6,12370.0,False
L000658,U050226,5,year1,2,2023-01-17,50,12,14940.0,False
L000659,U050518,5,year4,2,2023-01-17,26,6,12640.0,False
L000660,U050167,5,year2_3,2,2023-01-17,50,12,13310.0,False
L000661,U050779,5,year2_3,2,2023-01-17,50,12,13640.0,False
L000662,U050960,5,year2_3,2,2023-01-17,26,6,12270.0,False
L000663,U050972,5,firstjob,2,2023-01-17,50,12,9910.0,False
L000664,U050605,5,year1,2,2023-01-17,50,12,10130.0,False
L000665,U061011,6,firstjob,2,2023-01-17,26,6,9770.0,False
L000666,U060412,6,year1,2,2023-01-17,50,12,9500.0,False
L000667,U060045,6,year2_3,2,2023-01-17,50,12,9840.0,False
L000668,U061122,6,year2_3,2,2023-01-17,50,12,9220.0,False
L000669,U061213,6,year1,2,2023-01-17,26,6,10380.0,False
L000670,U061248,6,year2_3,2,2023-01-17,26,6,12690.0,False
L000671,U061042,6,firstjob,2,2023-01-17,50,12,14350.0,False
L000672,U061051,6,year1,2,2023-01-17,26,6,10060.0,False
L000673,U060128,6,year1,2,2023-01-17,26,6,10100.0,False
L000674,U060565,6,year4,2,2023-01-17,50,12,11420.0,False
L000675,U060820,6,year2_3,2,2023-01-17,50,12,9810.0,False
L000676,U060812,6,year1,2,2023-01-17,50,12,10360.0,False
L000677,U060024,6,firstjob,2,2023-01-17,50,12,9670.0,False
L000678,U060816,6,year2_3,2,2023-01-17,50,12,13220.0,False
L000679,U060741,6,year1,2,2023-01-17,26,6,10590.0,False
L000680,U060540,6,year1,2,2023-01-17,26,6,12270.0,False
L000681,U060884,6,year2_3,2,2023-01-17,26,6,12310.0,False
L000682,U060369,6,year1,2,2023-01-17,26,6,11570.0,False
L000683,U060350,6,firstjob,2,2023-01-17,50,12,10320.0,False
L000684,U060370,6,year2_3,2,2023-01-17,50,12,9820.0,False
L000685,U060347,6,year2_3,2,2023-01-17,26,6,12010.0,False
L000686,U060152,6,year4,2,2023-01-17,26,6,10000.0,False
L000687,U060568,6,year1,2,2023-01-17,50,12,13340.0,False
L000688,U060446,6,year2_3,2,2023-01-17,50,12,9710.0,False
L000689,U140073,14,year2_3,2,2023-01-17,50,12,12560.0,False
L000690,U140546,14,firstjob,2,2023-01-17,50,12,9590.0,False
L000691,U140347,14,year1,2,2023-01-17,26,6,9200.0,False
L000692,U140402,14,year1,2,2023-01-17,50,12,9270.0,False
L000693,U140504,14,year2_3,2,2023-01-17,50,12,9170.0,False
L000694,U140556,14,year1,2,2023-01-17,50,12,10330.0,False
L000695,U140315,14,firstjob,2,2023-01-17,50,12,14610.0,False
L000696,U140585,14,year4,2,2023-01-17,26,6,10600.0,False
L000697,U140479,14,year2_3,2,2023-01-17,26,6,8820.0,False
L000698,U140471,14,firstjob,2,2023-01-17,50,12,9120.0,False
L000699,U000158,0,renewal,3,2023-01-24,51,12,10060.0,True
L000700,U000165,0,renewal,3,2023-01-24,51,12,14210.0,True
L000701,U000192,0,renewal,3,2023-01-24,51,12,9540.0,True
L000702,U000350,0,renewal,3,2023-01-24,51,12,10160.0,True
L000703,U000510,0,renewal,3,2023-01-24,51,12,10360.0,True
L000704,U000515,0,renewal,3,2023-01-24,51,12,9750.0,True
L000705,U010019,1,renewal,3,2023-01-24,27,6,10560.0,True
L000706,U010130,1,renewal,3,2023-01-24,27,6,9200.0,True
L000707,U010223,1,renewal,3,2023-01-24,27,6,10520.0,True
L000708,U010557,1,renewal,3,2023-01-24,27,6,16410.0,True
L000709,U010683,1,renewal,3,2023-01-24,27,6,13460.0,True
L000710,U010808,1,renewal,3,2023-01-24,27,6,15190.0,True
L000711,U010947,1,renewal,3,2023-01-24,51,12,10000.0,True
L000712,U010972,1,renewal,3,2023-01-24,27,6,13980.0,True
L000713,U020158,2,renewal,3,2023-01-24,51,12,9680.0,True
L000714,U020225,2,renewal,3,2023-01-24,27,6,10030.0,True
L000715,U020392,2,renewal,3,2023-01-24,51,12,10390.0,True
L000716,U020456,2,renewal,3,2023-01-24,51,12,10230.0,True
L000717,U020532,2,renewal,3,2023-01-24,51,12,11070.0,True
L000718,U020541,2,renewal,3,2023-01-24,51,12,12440.0,True
L000719,U020623,2,renewal,3,2023-01-24,27,6,14720.0,True
L000720,U020760,2,renewal,3,2023-01-24,27,6,14580.0,True
L000721,U020794,2,renewal,3,2023-01-24,27,6,10350.0,True
L000722,U020855,2,renewal,3,2023-01-24,27,6,12090.0,True
L000723,U020946,2,renewal,3,2023-01-24,51,12,9400.0,True
L000724,U030175,3,renewal,3,2023-01-24,27,6,12680.0,True
L000725,U030231,3,renewal,3,2023-01-24,51,12,10250.0,True
L000726,U030319,3,renewal,3,2023-01-24,27,6,10480.0,True
L000727,U030386,3,renewal,3,2023-01-24,51,12,11150.0,True
L000728,U030416,3,renewal,3,2023-01-24,51,12,13000.0,True
L000729,U030481,3,renewal,3,2023-01-24,51,12,10350.0,True
L000730,U030530,3,renewal,3,2023-01-24,27,6,10400.0,True
L000731,U030659,3,renewal,3,2023-01-24,27,6,14760.0,True
L000732,U030888,3,renewal,3,2023-01-24,51,12,11010.0,True
L000733,U030977,3,renewal,3,2023-01-24,51,12,12890.0,True
L000734,U031079,3,renewal,3,2023-01-24,51,12,13220.0,True
L000735,U031141,3,renewal,3,2023-01-24,51,12,9460.0,True
L000736,U031149,3,renewal,3,2023-01-24,51,12,12320.0,True
L000737,U031230,3,renewal,3,2023-01-24,27,6,11030.0,True
L000738,U031409,3,renewal,3,2023-01-24,27,6,13740.0,True
L000739,U031500,3,renewal,3,2023-01-24,51,12,13080.0,True
L000740,U031527,3,renewal,3,2023-01-24,27,6,15450.0,True
L000741,U031593,3,renewal,3,2023-01-24,27,6,9730.0,True
L000742,U040314,4,renewal,3,2023-01-24,51,12,10420.0,True
L000743,U040382,4,renewal,3,2023-01-24,51,12,10300.0,True
L000744,U040601,4,renewal,3,2023-01-24,51,12,13080.0,True
L000745,U040624,4,renewal,3,2023-01-24,27,6,13550.0,True
L000746,U040730,4,renewal,3,2023-01-24,51,12,14500.0,True
L000747,U040898,4,renewal,3,2023-01-24,27,6,9950.0,True
L000748,U050111,5,renewal,3,2023-01-24,51,12,10780.0,True
L000749,U050127,5,renewal,3,2023-01-24,51,12,15140.0,True
L000750,U050163,5,renewal,3,2023-01-24,27,6,12720.0,True
L000751,U050232,5,renewal,3,2023-01-24,27,6,10320.0,True
L000752,U050310,5,renewal,3,2023-01-24,27,6,12500.0,True
L000753,U050536,5,renewal,3,2023-01-24,27,6,9450.0,True
L000754,U050577,5,renewal,3,2023-01-24,27,6,11570.0,True
L000755,U050847,5,renewal,3,2023-01-24,51,12,10310.0,True
L000756,U060208,6,renewal,3,2023-01-24,51,12,13520.0,True
L000757,U060600,6,renewal,3,2023-01-24,27,6,16470.0,True
L000758,U060947,6,renewal,3,2023-01-24,51,12,10610.0,True
L000759,U140025,14,renewal,3,2023-01-24,51,12,10160.0,True
L000760,U140047,14,renewal,3,2023-01-24,51,12,10580.0,True
L000761,U140062,14,renewal,3,2023-01-24,51,12,10110.0,True
L000762,U140070,14,renewal,3,2023-01-24,27,6,12700.0,True
L000763,U140169,14,renewal,3,2023-01-24,27,6,10220.0,True
L000764,U140176,14,renewal,3,2023-01-24,27,6,12690.0,True
L000765,U140253,14,renewal,3,2023-01-24,27,6,10650.0,True
L000766,U140256,14,renewal,3,2023-01-24,51,12,13080.0,True
L000767,U140515,14,renewal,3,2023-01-24,51,12,9540.0,True
L000768,U140572,14,renewal,3,2023-01-24,27,6,12210.0,True
L000769,U000184,0,year2_3,3,2023-01-24,27,6,9100.0,False
L000770,U000205,0,firstjob,3,2023-01-24,51,12,9410.0,False
L000771,U000435,0,year2_3,3,2023-01-24,27,6,11310.0,False
L000772,U000265,0,year1,3,2023-01-24,27,6,11780.0,False
L000773,U000519,0,year4,3,2023-01-24,27,6,10070.0,False
L000774,U000286,0,year2_3,3,2023-01-24,27,6,9300.0,False
L000775,U000070,0,year1,3,2023-01-24,51,12,9740.0,False
L000776,U000382,0,year4,3,2023-01-24,27,6,10480.0,False
L000777,U010548,1,year2_3,3,2023-01-24,27,6,8530.0,False
L000778,U010056,1,year4,3,2023-01-24,51,12,9510.0,False
L000779,U010875,1,year2_3,3,2023-01-24,51,12,12400.0,False
L000780,U011023,1,year1,3,2023-01-24,27,6,8980.0,False
L000781,U010224,1,year4,3,2023-01-24,27,6,9560.0,False
L000782,U010321,1,year2_3,3,2023-01-24,27,6,10240.0,False
